1,100,2.6222918581962587
1,200,1.9059323215484618
1,100,1.6731545805931092
1,200,1.6858401250839234
1,300,1.8637499797344208
1,400,1.773438321352005
1,500,1.8390090131759644
1,600,1.8294570803642274
1,700,1.6834229373931884
1,800,1.5784698903560639
1,900,1.6851433026790619
1,1000,1.5909595429897307
1,1100,1.501661491394043
1,1200,1.5385260093212128
1,1300,1.6170118570327758
1,1400,1.641969907283783
1,1500,1.7049974203109741
1,1600,1.3837969732284545
1,1700,1.3465713608264922
1,1800,1.66767904818058
1,1900,1.826072828769684
1,2000,1.6662004029750823
1,2100,1.5223303961753845
1,2200,1.5946140933036803
1,2300,1.5343136441707612
1,2400,1.614938373565674
1,2500,1.5703163361549377
1,2600,1.3243885660171508
1,2700,1.402578307390213
1,2800,1.4889366269111632
1,2900,1.698465224504471
1,3000,1.5977598381042482
1,3100,1.4212098240852356
1,3200,1.5335241329669953
1,3300,1.4787141048908234
1,3400,1.487147192955017
1,3500,1.5186819314956665
1,3600,1.3792545008659363
1,3700,1.4305276238918305
1,3800,1.420433914065361
1,3900,1.3424898797273637
1,4000,1.3730757987499238
1,4100,1.4313389956951141
1,4200,1.5203476977348327
1,4300,1.3999362075328827
1,4400,1.2030683052539826
1,4500,1.3025833261013031
1,4600,1.4229896396398545
1,4700,1.6594878935813904
1,4800,1.453186079263687
1,4900,1.5395109498500823
1,5000,1.4172066712379456
1,5100,1.4118554615974426
1,5200,1.465898606777191
1,5300,1.2960042262077331
1,5400,1.2554295921325684
1,5500,1.471359499692917
1,5600,1.66007861495018
1,5700,1.923634318113327
1,5800,1.6551039969921113
1,5900,1.4647580111026763
1,6000,1.4770878851413727
1,6100,1.5299163806438445
1,6200,1.5139977216720581
1,6300,1.4571819186210633
1,6400,1.4568259406089783
1,6500,1.4379033243656159
1,6600,1.3741956317424775
1,6700,1.4395707869529724
1,6800,1.5219268596172333
1,6900,1.5241598916053771
1,7000,1.43318430185318
1,7100,1.4355826818943023
1,7200,1.393042299747467
1,7300,1.403305742740631
1,7400,1.4410070252418519
1,7500,1.4603041875362397
1,7600,1.4434697926044464
1,7700,1.3961054241657258
1,7800,1.4556415927410127
1,7900,1.3948038017749786
1,8000,1.3363066577911378
1,8100,1.4450447833538056
1,8200,1.5377828347682954
1,8300,1.4335873025655745
1,8400,1.415285400748253
1,8500,1.3983247917890549
1,8600,1.3641200441122054
1,8700,1.3450283789634705
1,8800,1.5194884490966798
1,8900,1.3381706655025483
1,9000,1.4163779044151306
1,9100,1.4093482929468155
1,9200,1.3177430629730225
1,9300,1.384992190003395
1,9400,1.3128841245174407
1,9500,1.4317443937063217
1,9600,1.3177534461021423
1,9700,1.2826308280229568
1,9800,1.3442936372756957
1,9900,1.349052984714508
1,10000,1.348598109483719
1,10100,1.3599129235744476
1,10200,1.3491116279363633
1,10300,1.4073797595500945
1,10400,1.3711707842350007
1,10500,1.4001228785514832
1,10600,1.3681126046180725
1,10700,1.321705748438835
1,10800,1.4300932097434997
1,10900,1.4401838707923889
1,11000,1.4272974193096162
1,11100,1.375161470770836
1,11200,1.4190719163417815
1,11300,1.3819103515148163
1,11400,1.417152876853943
1,11500,1.3662136191129683
1,11600,1.504811487197876
1,11700,1.4112697410583497
1,11800,1.396280882358551
1,11900,1.354222185611725
1,12000,1.294430657029152
1,12100,1.2942113357782363
1,12200,1.4362121629714966
1,12300,1.4311553966999053
1,12400,1.3182641220092775
1,12500,1.3812846183776855
1,12600,1.288422417640686
1,12700,1.297886112332344
1,12800,1.3311269402503967
1,12900,1.4593841207027436
1,13000,1.3459838712215424
1,13100,1.4111598122119904
1,13200,1.3151409602165223
1,13300,1.3190224587917327
1,13400,1.4104103767871856
1,13500,1.347426187992096
1,13600,1.3461453515291213
1,13700,1.3360306656360625
1,13800,1.306514063477516
1,13900,1.3646564728021622
1,14000,1.3236557829380036
1,14100,1.3297440350055694
1,14200,1.380559391975403
1,14300,1.2829114234447478
1,14400,1.2851634830236436
1,14500,1.3258117920160293
1,14600,1.3276829838752746
1,14700,1.3626077008247375
1,14800,1.421192959547043
1,14900,1.2885584539175035
1,15000,1.3385146188735961
1,15100,1.2867439895868302
1,15200,1.3759304630756377
1,15300,1.4193344342708587
1,15400,1.4443440008163453
1,15500,1.3322632330656052
1,15600,1.4165563261508942
1,15700,1.2960066950321198
1,15800,1.3319996482133865
1,15900,1.3686358499526978
1,16000,1.4606383681297301
1,16100,1.3396608996391297
1,16200,1.3795267444849015
1,16300,1.2774539959430695
1,16400,1.3776859772205352
1,16500,1.5226176464557648
1,16600,1.3725434464216233
1,16700,1.303838963508606
1,16800,1.368743758201599
1,16900,1.3084752386808396
1,17000,1.3858879911899566
1,17100,1.4050894975662231
1,17200,1.4133022916316986
1,17300,1.2766531348228454
1,17400,1.3369862568378448
1,17500,1.3044924813508987
1,17600,1.315298410654068
1,17700,1.2969188070297242
1,17800,1.395428373813629
1,17900,1.2308397847414017
1,18000,1.2954424327611924
1,18100,1.3339848023653031
1,18200,1.32834214925766
1,18300,1.2662681299448013
1,18400,1.3896910095214843
1,18500,1.2014763218164444
1,18600,1.2840604829788207
1,18700,1.3198105281591415
1,18800,1.351333863735199
1,18900,1.3646494579315185
1,19000,1.3459532850980758
1,19100,1.2875991010665893
1,19200,1.3413814514875413
1,19300,1.2752771347761154
1,19400,1.2936339193582536
1,19500,1.3120736026763915
1,19600,1.3210708862543106
1,19700,1.2361277210712434
1,19800,1.3204221868515014
1,19900,1.278841472864151
1,20000,1.3076582676172257
1,20100,1.348278865814209
1,20200,1.3714812767505646
1,20300,1.2931989789009095
1,20400,1.3061369663476945
1,20500,1.256397801041603
1,20600,1.3618734377622603
1,20700,1.3898107409477234
1,20800,1.2162072414159775
1,20900,1.3548729884624482
1,21000,1.267056972384453
1,21100,1.3052879863977431
1,21200,1.4115899074077607
1,21300,1.3509257185459136
1,21400,1.2419474285840988
1,21500,1.2986731547117234
1,21600,1.2184435325860976
1,21700,1.2590631240606307
1,21800,1.3395486146211624
1,21900,1.271493945121765
1,22000,1.2937661123275757
1,22100,1.2681266975402832
1,22200,1.1752839517593383
1,22300,1.2391196775436402
1,22400,1.2323751419782638
1,22500,1.1659051471948623
1,22600,1.1747529023885728
1,22700,1.262175408601761
1,22800,1.2382789212465286
1,22900,1.2041280376911163
1,23000,1.3321143126487731
1,23100,1.2876645702123641
1,23200,1.2590612995624542
1,23300,1.249571739435196
1,23400,1.2427892005443573
1,23500,1.2151682955026626
1,23600,1.306501042842865
1,23700,1.2905399614572526
1,23800,1.2029122895002364
1,23900,1.3456825304031372
1,24000,1.2529022204875946
1,24100,1.2048940771818162
1,24200,1.3555242878198623
1,24300,1.313998292684555
1,24400,1.1993378353118898
1,24500,1.2436642146110535
1,24600,1.1971606367826462
1,24700,1.2398445665836335
1,24800,1.3744593703746795
1,24900,1.2979721182584762
1,25000,1.292173480987549
1,25100,1.3249340486526489
1,25200,1.2597502982616424
1,25300,1.2610258561372758
1,25400,1.3347286683321
1,25500,1.2832565367221833
1,25600,1.2534303802251816
1,25700,1.242833498120308
1,25800,1.2772507721185684
1,25900,1.2733045202493667
1,26000,1.2356329625844955
1,26100,1.2113166958093644
1,26200,1.2622708129882811
1,26300,1.2031131368875503
1,26400,1.2596750158071517
1,26500,1.1757431852817535
1,26600,1.2394218403100967
1,26700,1.2921411782503127
1,26800,1.2066416430473328
1,26900,1.2053528225421906
1,27000,1.213282955288887
1,27100,1.1522080987691878
1,27200,1.2620449686050415
1,27300,1.2713594675064086
1,27400,1.2160706162452697
1,27500,1.2778909873962403
1,27600,1.221996300816536
1,27700,1.2478572916984558
1,27800,1.2084022450447083
1,27900,1.3213317716121673
1,28000,1.2824408626556396
1,28100,1.2993758642673492
1,28200,1.2307999938726426
1,28300,1.2257611244916915
1,28400,1.2293611460924148
1,28500,1.319706260561943
1,28600,1.2103982430696487
1,28700,1.284387202858925
1,28800,1.2303332191705705
1,28900,1.2192277586460114
1,29000,1.2167704433202744
1,29100,1.3228501677513123
1,29200,1.2660332161188126
1,29300,1.2385318207740783
1,29400,1.2035344219207764
1,29500,1.2022342908382415
1,29600,1.2653776425123215
1,29700,1.2540099173784256
1,29800,1.3230116045475007
1,29900,1.2336964535713195
1,30000,1.2548206889629363
1,30100,1.1736774826049805
1,30200,1.2267529934644699
1,30300,1.1297369182109833
1,30400,1.2776533114910125
1,30500,1.2092026501893998
1,30600,1.2304535013437272
1,30700,1.1833975750207901
1,30800,1.1641670471429826
1,30900,1.1517921310663224
1,31000,1.1654835867881774
1,31100,1.2171779936552047
1,31200,1.2419725370407104
1,31300,1.1624434965848922
1,31400,1.2656152528524398
1,31500,1.1644714289903642
1,31600,1.2017616426944733
1,31700,1.3678960412740708
1,31800,1.2032796770334244
1,31900,1.2191513168811798
1,32000,1.2276130938529968
1,32100,1.1965193712711335
1,32200,1.262449244260788
1,32300,1.319545298218727
1,32400,1.25973391354084
1,32500,1.2011032110452653
1,32600,1.2943528312444688
1,32700,1.222937461733818
1,32800,1.2669385695457458
1,32900,1.3039192706346512
1,33000,1.2734925258159637
1,33100,1.2089563685655593
1,33200,1.2252455121278762
1,33300,1.306048998236656
1,33400,1.3237686944007874
1,33500,1.2432651019096375
1,33600,1.236983995437622
1,33700,1.2477742713689803
1,33800,1.2047598272562028
1,33900,1.2186514914035798
1,34000,1.2130642300844192
1,34100,1.2370025503635407
1,34200,1.236069244146347
1,34300,1.1822830086946488
1,34400,1.211579139828682
1,34500,1.2197193032503129
1,34600,1.217251781821251
1,34700,1.2028405660390853
1,34800,1.2157021594047546
1,34900,1.2120458751916885
1,35000,1.1779117143154145
1,35100,1.249761807322502
1,35200,1.1889702010154723
1,35300,1.1497249758243562
1,35400,1.17983021736145
1,35500,1.1333637785911561
1,35600,1.278177517056465
1,35700,1.2250282764434814
1,35800,1.1679356688261031
1,35900,1.1760848546028138
1,36000,1.1584628927707672
1,36100,1.2669038540124893
1,36200,1.2562992745637893
1,36300,1.3115682750940323
1,36400,1.2028204429149627
1,36500,1.167953833937645
1,36600,1.2013608974218368
1,36700,1.3019184052944184
1,36800,1.291618790626526
1,36900,1.2288930588960647
1,37000,1.2870835995674133
1,37100,1.141910480260849
1,37200,1.226334373354912
1,37300,1.255549630522728
1,37400,1.2143581062555313
1,37500,1.1690034717321396
1,37600,1.2070846170186997
1,37700,1.2010977971553802
1,37800,1.2001886862516402
1,37900,1.2656949996948241
1,38000,1.2869231241941452
1,38100,1.208301358819008
1,38200,1.1905951064825058
1,38300,1.2218025040626526
1,38400,1.23186288356781
1,38500,1.1912776327133179
1,38600,1.2437641775608064
1,38700,1.1739952981472015
1,38800,1.104777461886406
1,38900,1.1857506650686265
1,39000,1.1552793347835542
1,39100,1.1112762045860292
1,39200,1.1404110014438629
1,39300,1.1778091210126878
1,39400,1.2021790844202043
1,39500,1.154915260076523
1,39600,1.160636506676674
1,39700,1.1749556291103362
1,39800,1.1351763981580734
1,39900,1.17753408908844
1,40000,1.1825056266784668
1,40100,1.273947491645813
1,40200,1.2326152127981187
1,40300,1.2662337577342988
1,40400,1.1891555017232895
1,40500,1.2234278494119644
1,40600,1.2877147507667541
1,40700,1.248688377737999
1,40800,1.2189677196741104
1,40900,1.2005904680490493
1,41000,1.2638095194101333
1,41100,1.1988959568738937
1,41200,1.2408039194345475
1,41300,1.2489559578895568
1,41400,1.1789492189884185
1,41500,1.2095007979869843
1,41600,1.2573973900079727
1,41700,1.2317385149002076
1,41800,1.1760180526971817
1,41900,1.165578390955925
1,42000,1.2029818022251129
1,42100,1.16796317756176
1,42200,1.2295457369089127
1,42300,1.1703478002548218
1,42400,1.1972376626729966
1,42500,1.1500474464893342
1,42600,1.160496386885643
1,42700,1.1491866844892502
1,42800,1.0743639492988586
1,42900,1.1521332311630248
1,43000,1.1617224037647247
1,43100,1.1401342087984085
1,43200,1.2255555027723313
1,43300,1.1276922982931137
1,43400,1.1346471482515335
1,43500,1.143354396224022
1,43600,1.1681751203536987
1,43700,1.2021484029293061
1,43800,1.2036315524578094
1,43900,1.2155828595161438
1,44000,1.142017164826393
1,44100,1.1598969328403472
1,44200,1.2064968895912171
1,44300,1.2632543087005614
1,44400,1.1962553268671037
1,44500,1.17786263525486
1,44600,1.1843221116065978
1,44700,1.1847324401140213
1,44800,1.2644407266378404
